HTTP,path,controller,javaMethod,출처,선언파일,line
POST,/anonymous/arms/patchnote/addNode.do,PatchnoteController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/anonymous/arms/patchnote/alterNode.do,PatchnoteController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/anonymous/arms/patchnote/alterNodeType.do,PatchnoteController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/anonymous/arms/patchnote/analyzeNode.do,PatchnoteController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/anonymous/arms/patchnote/getChildNode.do,PatchnoteController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/anonymous/arms/patchnote/getMonitor.do,PatchnoteController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/anonymous/arms/patchnote/getNode.do,PatchnoteController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/anonymous/arms/patchnote/getNodesWithoutRoot.do,PatchnoteController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/anonymous/arms/patchnote/getPaginatedChildNode.do,PatchnoteController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
GET,/anonymous/arms/patchnote/getPatchnoteList.do,PatchnoteController,getPatchnoteList,자체,com/arms/api/patchnote/controller/PatchnoteController.java,38
POST,/anonymous/arms/patchnote/moveNode.do,PatchnoteController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/anonymous/arms/patchnote/removeNode.do,PatchnoteController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/anonymous/arms/patchnote/searchNode.do,PatchnoteController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/anonymous/arms/patchnote/send-message,PatchnoteController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/anonymous/arms/patchnote/updateNode.do,PatchnoteController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/pdService/addNode.do,PdServiceController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
POST,/arms/pdService/addPdServiceNode.do,PdServiceController,addPdServiceNode,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,62
POST,/arms/pdService/addVersionToNode.do,PdServiceController,addVersionToNode,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,73
PUT,/arms/pdService/alterNode.do,PdServiceController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/pdService/alterNodeType.do,PdServiceController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/pdService/analyzeNode.do,PdServiceController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/pdService/getChildNode.do,PdServiceController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/pdService/getD3ChartData.do,PdServiceController,getD3ChartData,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,175
GET,/arms/pdService/getMonitor.do,PdServiceController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/pdService/getNode.do,PdServiceController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/pdService/getNodeWithVersionOrderByCidDesc,PdServiceController,getNodeWithVersionOrderByCidDesc,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,53
GET,/arms/pdService/getNodesWithoutRoot.do,PdServiceController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/pdService/getPaginatedChildNode.do,PdServiceController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
GET,/arms/pdService/getPdServiceAndVersionByCid,PdServiceController,getPdServiceAndVersionByCid,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,149
GET,/arms/pdService/getPdServiceEntityAndVersionList,PdServiceController,getPdServiceEntityAndVersionList,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,138
GET,/arms/pdService/getVersionList,PdServiceController,getVersionList,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,118
POST,/arms/pdService/moveNode.do,PdServiceController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
POST,/arms/pdService/removeAll.do/{pdServiceId},PdServiceController,removeAll,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,181
DELETE,/arms/pdService/removeNode.do,PdServiceController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
DELETE,/arms/pdService/removeVersion.do,PdServiceController,removeVersion,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,159
GET,/arms/pdService/searchNode.do,PdServiceController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/pdService/send-message,PdServiceController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/pdService/updateNode.do,PdServiceController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
PUT,/arms/pdService/updateVersionToNode.do,PdServiceController,updateVersionNode,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,85
POST,/arms/pdService/uploadFileToNode.do,PdServiceController,uploadFileToNode,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,103
GET,/arms/pdService/versions-with-date,PdServiceController,getVersionListWithDate,자체,com/arms/api/product_service/pdservice/controller/PdServiceController.java,128
POST,/arms/pdServiceDetail/addNode.do,PdServiceDetailController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
POST,/arms/pdServiceDetail/addNode.do/{pdServiceId},PdServiceDetailController,addNodeByPdService,자체,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,69
PUT,/arms/pdServiceDetail/alterNode.do,PdServiceDetailController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/pdServiceDetail/alterNodeType.do,PdServiceDetailController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/pdServiceDetail/analyzeNode.do,PdServiceDetailController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
POST,/arms/pdServiceDetail/deleteFileNode.do/{fileId},PdServiceDetailController,deleteFileNode,자체,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,127
POST,/arms/pdServiceDetail/deleteNode.do/{pdServiceDetailId},PdServiceDetailController,deleteNode,자체,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,113
GET,/arms/pdServiceDetail/getChildNode.do,PdServiceDetailController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/pdServiceDetail/getFilesByNode.do,PdServiceDetailController,getFilesByNode,자체,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,98
GET,/arms/pdServiceDetail/getMonitor.do,PdServiceDetailController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/pdServiceDetail/getNode.do,PdServiceDetailController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/pdServiceDetail/getNodes.do/{pdServiceId},PdServiceDetailController,getNodesByPdService,자체,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,56
GET,/arms/pdServiceDetail/getNodesWithoutRoot.do,PdServiceDetailController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/pdServiceDetail/getPaginatedChildNode.do,PdServiceDetailController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/pdServiceDetail/moveNode.do,PdServiceDetailController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/pdServiceDetail/removeNode.do,PdServiceDetailController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/pdServiceDetail/searchNode.do,PdServiceDetailController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/pdServiceDetail/send-message,PdServiceDetailController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/pdServiceDetail/updateNode.do,PdServiceDetailController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/pdServiceDetail/uploadFileToNode.do,PdServiceDetailController,uploadFileToNode,자체,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,81
POST,/arms/pdServiceLog/addNode.do,PdServiceLogController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/pdServiceLog/alterNode.do,PdServiceLogController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/pdServiceLog/alterNodeType.do,PdServiceLogController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/pdServiceLog/analyzeNode.do,PdServiceLogController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/pdServiceLog/getChildNode.do,PdServiceLogController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/pdServiceLog/getMonitor.do,PdServiceLogController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/pdServiceLog/getNode.do,PdServiceLogController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/pdServiceLog/getNodesWithoutRoot.do,PdServiceLogController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/pdServiceLog/getPaginatedChildNode.do,PdServiceLogController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/pdServiceLog/moveNode.do,PdServiceLogController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
